,athlete_link,athlete_name,meet_date,rank,team_link,team_name,time,year
358,https://tf.tfrrs.org/athletes/5996075/WPI/Tom_Hanlon,"Hanlon, Tom","Apr 3, 2021",6,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,15:44.14,SR-4
359,https://tf.tfrrs.org/athletes/7798065/WPI/Avinash_Bissoondial,"Bissoondial, Avinash","Apr 3, 2021",7,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,15:49.27,FR-1
360,https://tf.tfrrs.org/athletes/7798066/WPI/Robert_Doyle,"Doyle, Robert","Apr 3, 2021",8,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,15:53.56,FR-1
361,https://tf.tfrrs.org/athletes/6918280/WPI/Alex_Simoneau,"Simoneau, Alex","Apr 17, 2021",9,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,15:54.39,JR-3
362,https://tf.tfrrs.org/athletes/7798070/WPI/Matthew_McAlarney,"McAlarney, Matthew","Apr 17, 2021",10,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,15:55.64,FR-1
363,https://tf.tfrrs.org/athletes/6918275/WPI/Blake_Audibert,"Audibert, Blake","Apr 3, 2021",11,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,16:12.42,JR-3
364,https://tf.tfrrs.org/athletes/7380214/Springfield/John_DeRosa,"DeRosa, John","May 8, 2021",12,https://tf.tfrrs.org/teams/tf/MA_college_m_Springfield.html,Springfield,16:12.64,FR-1
365,https://tf.tfrrs.org/athletes/7778410/Springfield/Christopher_Vayda,"Vayda, Christopher","May 2, 2021",13,https://tf.tfrrs.org/teams/tf/MA_college_m_Springfield.html,Springfield,16:18.29,FR-1
366,https://tf.tfrrs.org/athletes/6921624/Coast_Guard/Ryan_Von_Brock,"Von Brock, Ryan","May 2, 2021",14,https://tf.tfrrs.org/teams/tf/CT_college_m_Coast_Guard.html,Coast Guard,16:24.54,JR-3
367,https://tf.tfrrs.org/athletes/7361919/WPI/Matt_Reynolds,"Reynolds, Matt","Apr 10, 2021",15,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,16:35.28,SO-2
368,https://tf.tfrrs.org/athletes/7798068/WPI/Connor_Gaudette,"Gaudette, Connor","Apr 17, 2021",16,https://tf.tfrrs.org/teams/tf/MA_college_m_WPI.html,WPI,16:35.32,FR-1
369,https://tf.tfrrs.org/athletes/7389150/Coast_Guard/John_Hanson,"Hanson, John","Apr 10, 2021",17,https://tf.tfrrs.org/teams/tf/CT_college_m_Coast_Guard.html,Coast Guard,16:39.55,SO-2
370,https://tf.tfrrs.org/athletes/6443568/Springfield/Ryan__Vermette,"Vermette, Ryan","Apr 10, 2021",18,https://tf.tfrrs.org/teams/tf/MA_college_m_Springfield.html,Springfield,16:39.86,JR-3
371,https://tf.tfrrs.org/athletes/6921618/Coast_Guard/Greg_Costello,"Costello, Greg","May 2, 2021",19,https://tf.tfrrs.org/teams/tf/CT_college_m_Coast_Guard.html,Coast Guard,16:43.95,JR-3
372,https://tf.tfrrs.org/athletes/6443567/Springfield/Liam__Murphy,"Murphy, Liam","Apr 10, 2021",20,https://tf.tfrrs.org/teams/tf/MA_college_m_Springfield.html,Springfield,16:49.80,JR-3
373,https://tf.tfrrs.org/athletes/7774472/Wheaton_MA/Matthew_Lambert,"Lambert, Matthew","Apr 3, 2021",21,https://tf.tfrrs.org/teams/tf/MA_college_m_Wheaton_MA.html,Wheaton (Mass.),16:53.38,FR-1
374,https://tf.tfrrs.org/athletes/7389397/Babson/Gabriel_Ortega,"Ortega, Gabriel","Apr 10, 2021",22,https://tf.tfrrs.org/teams/tf/MA_college_m_Babson.html,Babson,16:57.94,SO-2
375,https://tf.tfrrs.org/athletes/6921625/Coast_Guard/Peter_White,"White, Peter","May 2, 2021",23,https://tf.tfrrs.org/teams/tf/CT_college_m_Coast_Guard.html,Coast Guard,17:11.68,JR-3
376,https://tf.tfrrs.org/athletes/7748807/Coast_Guard/Jake_Thoenen,"Thoenen, Jake","Apr 10, 2021",24,https://tf.tfrrs.org/teams/tf/CT_college_m_Coast_Guard.html,Coast Guard,17:17.07,FR-1
377,https://tf.tfrrs.org/athletes/6877548/Springfield/JT_McMillen,"McMillen, JT","Apr 17, 2021",25,https://tf.tfrrs.org/teams/tf/MA_college_m_Springfield.html,Springfield,17:23.98,JR-3
378,https://tf.tfrrs.org/athletes/7380221/Springfield/Aidan_Harmer,"Harmer, Aidan","May 2, 2021",26,https://tf.tfrrs.org/teams/tf/MA_college_m_Springfield.html,Springfield,17:24.19,SO-2
379,https://tf.tfrrs.org/athletes/7380220/Springfield/Scott_Dunbar,"Dunbar, Scott","May 2, 2021",27,https://tf.tfrrs.org/teams/tf/MA_college_m_Springfield.html,Springfield,17:42.85,FR-1
380,https://tf.tfrrs.org/athletes/7796866/Babson/Tre_Simmons,"Simmons, Tre","Apr 3, 2021",28,https://tf.tfrrs.org/teams/tf/MA_college_m_Babson.html,Babson,17:59.89,FR-1
381,https://tf.tfrrs.org/athletes/6881411/Wheaton_MA/Alec__Devine_,"Devine , Alec","Apr 24, 2021",29,https://tf.tfrrs.org/teams/tf/MA_college_m_Wheaton_MA.html,Wheaton (Mass.),19:19.70,JR-3
382,https://tf.tfrrs.org/athletes/4989671/Eastern_Michigan/Hlynur_Andresson,"Andresson, Hlynur","Apr 20, 2018",1,https://tf.tfrrs.org/teams/tf/MI_college_m_Eastern_Michigan.html,Eastern Michigan,13:58.91,SR-4
383,https://tf.tfrrs.org/athletes/4533809/Eastern_Michigan/Nicholas_Raymond,"Raymond, Nicholas","Apr 26, 2018",2,https://tf.tfrrs.org/teams/tf/MI_college_m_Eastern_Michigan.html,Eastern Michigan,14:14.00,SR-4
384,https://tf.tfrrs.org/athletes/5479349/Eastern_Michigan/Lahsene_Bouchikhi,"Bouchikhi, Lahsene","Apr 26, 2018",3,https://tf.tfrrs.org/teams/tf/MI_college_m_Eastern_Michigan.html,Eastern Michigan,14:19.58,SR-4
385,https://tf.tfrrs.org/athletes/4991815/Miami_OH/Jake__Brumfield,"Brumfield, Jake","Apr 26, 2018",4,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),14:25.45,SR-4
386,https://tf.tfrrs.org/athletes/5984120/Miami_OH/Sean_Torpy,"Torpy, Sean","Mar 30, 2018",5,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),14:26.93,SO-2
387,https://tf.tfrrs.org/athletes/5488618/Ohio_U/Kyle_Bussard,"Bussard, Kyle","Apr 20, 2018",6,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,14:34.06,JR-3
388,https://tf.tfrrs.org/athletes/5984131/Miami_OH/Bradley_Davis,"Davis, Bradley","Apr 20, 2018",7,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),14:35.04,SO-2
389,https://tf.tfrrs.org/athletes/5494188/Bowling_Green/Noah_Schaub,"Schaub, Noah","Apr 20, 2018",8,https://tf.tfrrs.org/teams/tf/OH_college_m_Bowling_Green.html,Bowling Green,14:38.33,JR-3
390,https://tf.tfrrs.org/athletes/6081976/Central_Michigan/Logan_Kleam,"Kleam, Logan","May 10, 2018",9,https://tf.tfrrs.org/teams/tf/MI_college_m_Central_Michigan.html,Central Michigan,14:39.40,FR-1
391,https://tf.tfrrs.org/athletes/4991818/Miami_OH/Ben__Metzger,"Metzger, Ben","Apr 19, 2018",10,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),14:40.03,SR-4
392,https://tf.tfrrs.org/athletes/5984132/Miami_OH/David_Coffey,"Coffey, David","Apr 19, 2018",11,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),14:42.29,SO-2
393,https://tf.tfrrs.org/athletes/4991820/Miami_OH/Ryan_Pitner,"Pitner, Ryan","Apr 26, 2018",12,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),14:43.50,SR-4
394,https://tf.tfrrs.org/athletes/4996255/Ohio_U/Brad_Miller,"Miller, Brad","Apr 20, 2018",13,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,14:44.48,SR-4
395,https://tf.tfrrs.org/athletes/5959597/Buffalo/Caleb_Covell,"Covell, Caleb","May 10, 2018",14,https://tf.tfrrs.org/teams/tf/NY_college_m_Buffalo.html,Buffalo,14:46.43,SO-2
396,https://tf.tfrrs.org/athletes/4991826/Miami_OH/Zac_Thompson,"Thompson, Zac","Apr 19, 2018",15,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),14:48.12,SR-4
397,https://tf.tfrrs.org/athletes/6452449/Buffalo/Thomas_Flannery,"Flannery, Thomas","Apr 14, 2018",16,https://tf.tfrrs.org/teams/tf/NY_college_m_Buffalo.html,Buffalo,14:48.70,FR-1
398,https://tf.tfrrs.org/athletes/5999714/Kent_State/Clark_Bookman,"Bookman, Clark","Mar 30, 2018",17,https://tf.tfrrs.org/teams/tf/OH_college_m_Kent_State.html,Kent State,14:50.36,SO-2
399,https://tf.tfrrs.org/athletes/6000428/Eastern_Michigan/Austin_Wicker,"Wicker, Austin","Apr 12, 2018",18,https://tf.tfrrs.org/teams/tf/MI_college_m_Eastern_Michigan.html,Eastern Michigan,14:51.53,FR-1
400,https://tf.tfrrs.org/athletes/5494186/Bowling_Green/Tyler_Phillips_,"Phillips , Tyler","Apr 20, 2018",19,https://tf.tfrrs.org/teams/tf/OH_college_m_Bowling_Green.html,Bowling Green,14:52.51,JR-3
401,https://tf.tfrrs.org/athletes/6081977/Central_Michigan/Conor_Naughton,"Naughton, Conor","Apr 20, 2018",20,https://tf.tfrrs.org/teams/tf/MI_college_m_Central_Michigan.html,Central Michigan,14:54.49,FR-1
402,https://tf.tfrrs.org/athletes/6081979/Central_Michigan/Bransen_Stimpfel,"Stimpfel, Bransen","Apr 26, 2018",21,https://tf.tfrrs.org/teams/tf/MI_college_m_Central_Michigan.html,Central Michigan,15:00.02,SO-2
403,https://tf.tfrrs.org/athletes/5984128/Miami_OH/Daniel_Reynolds,"Reynolds, Daniel","Mar 30, 2018",22,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),15:00.34,SO-2
404,https://tf.tfrrs.org/athletes/5600270/Kent_State/Brandon_Avers,"Avers, Brandon","Mar 30, 2018",23,https://tf.tfrrs.org/teams/tf/OH_college_m_Kent_State.html,Kent State,15:00.76,JR-3
405,https://tf.tfrrs.org/athletes/5984129/Miami_OH/Seth_Conroy,"Conroy, Seth","Apr 6, 2018",24,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),15:00.77,SO-2
406,https://tf.tfrrs.org/athletes/5959551/Ohio_U/Griffin_Butler,"Butler, Griffin","Mar 30, 2018",25,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,15:01.01,FR-1
407,https://tf.tfrrs.org/athletes/5984137/Miami_OH/Max_Lehnhardt,"Lehnhardt, Max","Apr 28, 2018",26,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),15:01.51,SO-2
408,https://tf.tfrrs.org/athletes/5471796/Miami_OH/Ryan_Sharkey,"Sharkey, Ryan","Apr 26, 2018",27,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),15:04.81,SO-2
409,https://tf.tfrrs.org/athletes/6470732/Ohio_U/Josh_Park,"Park, Josh","Apr 20, 2018",28,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,15:05.24,FR-1
410,https://tf.tfrrs.org/athletes/5500548/Akron/Tevin__Brown,"Brown, Tevin","May 10, 2018",29,https://tf.tfrrs.org/teams/tf/OH_college_m_Akron.html,Akron,15:07.19,SO-2
411,https://tf.tfrrs.org/athletes/5464546/Central_Michigan/Mark_Beckmann,"Beckmann, Mark","Apr 13, 2018",30,https://tf.tfrrs.org/teams/tf/MI_college_m_Central_Michigan.html,Central Michigan,15:08.89,SO-2
412,https://tf.tfrrs.org/athletes/6602386/Bowling_Green/Jonathan_Voth,"Voth, Jonathan","Apr 26, 2018",31,https://tf.tfrrs.org/teams/tf/OH_college_m_Bowling_Green.html,Bowling Green,15:08.93,SO-2
413,https://tf.tfrrs.org/athletes/5013028/Kent_State/Nick_Schank,"Schank, Nick","Mar 30, 2018",32,https://tf.tfrrs.org/teams/tf/OH_college_m_Kent_State.html,Kent State,15:09.02,SR-4
414,https://tf.tfrrs.org/athletes/5494190/Bowling_Green/Jonathan_Wenning_,"Wenning , Jonathan","Apr 26, 2018",33,https://tf.tfrrs.org/teams/tf/OH_college_m_Bowling_Green.html,Bowling Green,15:09.82,JR-3
415,https://tf.tfrrs.org/athletes/5964165/Buffalo/Liam_Hilbert,"Hilbert, Liam","Apr 28, 2018",34,https://tf.tfrrs.org/teams/tf/NY_college_m_Buffalo.html,Buffalo,15:12.88,SO-2
416,https://tf.tfrrs.org/athletes/5172164/Bowling_Green/Jacob_Schenten,"Schenten, Jacob","Apr 26, 2018",35,https://tf.tfrrs.org/teams/tf/OH_college_m_Bowling_Green.html,Bowling Green,15:14.27,SR-4
417,https://tf.tfrrs.org/athletes/6610925/Bowling_Green/Kyle_Hibinger,"Hibinger, Kyle","Apr 26, 2018",36,https://tf.tfrrs.org/teams/tf/OH_college_m_Bowling_Green.html,Bowling Green,15:14.73,FR-1
418,https://tf.tfrrs.org/athletes/6830178/Bowling_Green/Ray_Berling,"Berling, Ray","Apr 26, 2018",37,https://tf.tfrrs.org/teams/tf/OH_college_m_Bowling_Green.html,Bowling Green,15:17.49,SO-2
419,https://tf.tfrrs.org/athletes/5467760/Toledo/Brian_Stubelt,"Stubelt, Brian","Apr 26, 2018",38,https://tf.tfrrs.org/teams/tf/OH_college_m_Toledo.html,Toledo,15:18.42,JR-3
420,https://tf.tfrrs.org/athletes/5959555/Ohio_U/Dan_Seas,"Seas, Dan","Apr 20, 2018",39,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,15:19.51,FR-1
421,https://tf.tfrrs.org/athletes/4535581/Buffalo/Lloyd_Webb,"Webb, Lloyd","Apr 28, 2018",40,https://tf.tfrrs.org/teams/tf/NY_college_m_Buffalo.html,Buffalo,15:19.74,SR-4
422,https://tf.tfrrs.org/athletes/6602385/Bowling_Green/Gabriel_Garbarino,"Garbarino, Gabriel","Apr 6, 2018",41,https://tf.tfrrs.org/teams/tf/OH_college_m_Bowling_Green.html,Bowling Green,15:25.57,FR-1
423,https://tf.tfrrs.org/athletes/5953891/Toledo/Aidan_Gallagher,"Gallagher, Aidan","Apr 26, 2018",42,https://tf.tfrrs.org/teams/tf/OH_college_m_Toledo.html,Toledo,15:25.95,SO-2
424,https://tf.tfrrs.org/athletes/6574570/Miami_OH/Spencer_Strohm,"Strohm, Spencer","Apr 28, 2018",43,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),15:28.01,FR-1
425,https://tf.tfrrs.org/athletes/6574556/Miami_OH/Sebastian_Francesconi,"Francesconi, Sebastian","Apr 6, 2018",44,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),15:29.39,FR-1
426,https://tf.tfrrs.org/athletes/5511751/Kent_State/Sam_Goodman,"Goodman, Sam","Mar 30, 2018",45,https://tf.tfrrs.org/teams/tf/OH_college_m_Kent_State.html,Kent State,15:30.82,JR-3
427,https://tf.tfrrs.org/athletes/6452456/Buffalo/Oscar_Vazquez,"Vazquez, Oscar","Mar 31, 2018",46,https://tf.tfrrs.org/teams/tf/NY_college_m_Buffalo.html,Buffalo,15:33.00,FR-1
428,https://tf.tfrrs.org/athletes/5953889/Toledo/Dismas_Koech,"Koech, Dismas","Apr 20, 2018",47,https://tf.tfrrs.org/teams/tf/OH_college_m_Toledo.html,Toledo,15:33.92,SO-2
429,https://tf.tfrrs.org/athletes/6097400/Akron/Jacob_Ondash,"Ondash, Jacob","Apr 27, 2018",48,https://tf.tfrrs.org/teams/tf/OH_college_m_Akron.html,Akron,15:34.05,SO-2
430,https://tf.tfrrs.org/athletes/5488617/Ohio_U/Jason_White,"White, Jason","Apr 20, 2018",49,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,15:35.97,JR-3
431,https://tf.tfrrs.org/athletes/6440865/Ohio_U/Seth_Gard,"Gard, Seth","Apr 20, 2018",50,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,15:36.42,FR-1
432,https://tf.tfrrs.org/athletes/5495294/Central_Michigan/Alec_Esparza,"Esparza, Alec","Apr 26, 2018",51,https://tf.tfrrs.org/teams/tf/MI_college_m_Central_Michigan.html,Central Michigan,15:37.45,JR-3
433,https://tf.tfrrs.org/athletes/4996254/Ohio_U/James_Fox,"Fox, James","Apr 20, 2018",52,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,15:37.58,SR-4
434,https://tf.tfrrs.org/athletes/5984125/Miami_OH/Daniel_Santino,"Santino, Daniel","Apr 6, 2018",53,https://tf.tfrrs.org/teams/tf/OH_college_m_Miami_OH.html,Miami (Ohio),15:39.67,SO-2
435,https://tf.tfrrs.org/athletes/5500552/Akron/Jeremiah_Fitzgerald,"Fitzgerald, Jeremiah","Apr 27, 2018",54,https://tf.tfrrs.org/teams/tf/OH_college_m_Akron.html,Akron,15:40.28,SO-2
436,https://tf.tfrrs.org/athletes/6440862/Ohio_U/Matthew_Agosta,"Agosta, Matthew","Mar 30, 2018",55,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,15:42.49,FR-1
437,https://tf.tfrrs.org/athletes/5467759/Toledo/Jacob_Wistinghausen,"Wistinghausen, Jacob","Mar 30, 2018",56,https://tf.tfrrs.org/teams/tf/OH_college_m_Toledo.html,Toledo,15:57.07,JR-3
438,https://tf.tfrrs.org/athletes/6456879/Buffalo/Max_Glazowski,"Glazowski, Max","Apr 28, 2018",57,https://tf.tfrrs.org/teams/tf/NY_college_m_Buffalo.html,Buffalo,16:02.72,FR-1
439,https://tf.tfrrs.org/athletes/5959556/Ohio_U/Brady_McBride,"McBride, Brady","Apr 20, 2018",58,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,16:24.55,SO-2
440,https://tf.tfrrs.org/athletes/6549572/Kent_State/Sam_Michael,"Michael, Sam","Apr 6, 2018",59,https://tf.tfrrs.org/teams/tf/OH_college_m_Kent_State.html,Kent State,16:33.53,FR-1
441,https://tf.tfrrs.org/athletes/6622702/Ohio_U/Matt_Gregson,"Gregson, Matt","Apr 20, 2018",60,https://tf.tfrrs.org/teams/tf/OH_college_m_Ohio_U.html,Ohio,16:34.35,FR-1
442,https://tf.tfrrs.org/athletes/5988934/Army_West_Point/Roman_Ollar,"Ollar, Roman","Apr 20, 2018",1,https://tf.tfrrs.org/teams/tf/NY_college_m_Army_West_Point.html,Army West Point,14:20.06,SO-2
443,https://tf.tfrrs.org/athletes/5969826/Lehigh/Jeffrey_Kirshenbaum,"Kirshenbaum, Jeffrey","Apr 20, 2018",2,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,14:21.53,SO-2
444,https://tf.tfrrs.org/athletes/4986528/Navy/Cory_Donley,"Donley, Cory","Apr 7, 2018",3,https://tf.tfrrs.org/teams/tf/MD_college_m_Navy.html,Navy,14:22.73,SR-4
445,https://tf.tfrrs.org/athletes/5988932/Army_West_Point/Benjamin_Petrella,"Petrella, Benjamin","Apr 7, 2018",4,https://tf.tfrrs.org/teams/tf/NY_college_m_Army_West_Point.html,Army West Point,14:23.74,SO-2
446,https://tf.tfrrs.org/athletes/6093501/Navy/Kevin_Murray,"Murray, Kevin","Apr 7, 2018",5,https://tf.tfrrs.org/teams/tf/MD_college_m_Navy.html,Navy,14:25.13,SO-2
447,https://tf.tfrrs.org/athletes/5988937/Army_West_Point/Robert_Santoyo,"Santoyo, Robert","Mar 10, 2018",6,https://tf.tfrrs.org/teams/tf/NY_college_m_Army_West_Point.html,Army West Point,14:25.75,SO-2
448,https://tf.tfrrs.org/athletes/5999383/Boston_U/Paul__Luevano,"Luevano, Paul","May 4, 2018",7,https://tf.tfrrs.org/teams/tf/MA_college_m_Boston_U.html,Boston U.,14:27.69,SO-2
449,https://tf.tfrrs.org/athletes/4992302/American/Alaeldin_Tirba,"Tirba, Alaeldin","Mar 30, 2018",8,https://tf.tfrrs.org/teams/tf/DC_college_m_American.html,American,14:29.62,SR-4
450,https://tf.tfrrs.org/athletes/4986526/Navy/Gabriel_Collison,"Collison, Gabriel","May 4, 2018",9,https://tf.tfrrs.org/teams/tf/MD_college_m_Navy.html,Navy,14:29.99,SR-4
451,https://tf.tfrrs.org/athletes/5981862/Bucknell/Drew_Dorflinger,"Dorflinger, Drew","Apr 14, 2018",10,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,14:30.75,SO-2
452,https://tf.tfrrs.org/athletes/4512194/Lehigh/Alex_Fitzgerald,"Fitzgerald, Alex","Apr 20, 2018",11,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,14:31.84,SR-4
453,https://tf.tfrrs.org/athletes/4982812/Army_West_Point/John_Valeri,"Valeri, John","Apr 20, 2018",12,https://tf.tfrrs.org/teams/tf/NY_college_m_Army_West_Point.html,Army West Point,14:32.90,SR-4
454,https://tf.tfrrs.org/athletes/4997381/Lehigh/John_Tolbert,"Tolbert, John","Apr 26, 2018",13,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,14:38.60,JR-3
455,https://tf.tfrrs.org/athletes/5465763/American/Benjamin_Doiron,"Doiron, Benjamin","Mar 30, 2018",14,https://tf.tfrrs.org/teams/tf/DC_college_m_American.html,American,14:41.19,JR-3
456,https://tf.tfrrs.org/athletes/6093496/Navy/Jake_Brophy,"Brophy, Jake","May 4, 2018",15,https://tf.tfrrs.org/teams/tf/MD_college_m_Navy.html,Navy,14:43.07,SO-2
457,https://tf.tfrrs.org/athletes/4997379/Lehigh/Henry_Paul,"Paul, Henry","Apr 14, 2018",16,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,14:44.29,SR-4
458,https://tf.tfrrs.org/athletes/6428329/Lehigh/Bradford_DeMassa,"DeMassa, Bradford","Apr 20, 2018",17,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,14:54.67,FR-1
459,https://tf.tfrrs.org/athletes/4537008/Boston_U/Mitchell_Russo,"Russo, Mitchell","Mar 29, 2018",18,https://tf.tfrrs.org/teams/tf/MA_college_m_Boston_U.html,Boston U.,14:54.88,JR-3
460,https://tf.tfrrs.org/athletes/5999385/Boston_U/Johnny_Kemps,"Kemps, Johnny","May 4, 2018",19,https://tf.tfrrs.org/teams/tf/MA_college_m_Boston_U.html,Boston U.,14:59.79,JR-3
461,https://tf.tfrrs.org/athletes/5462776/Boston_U/Alexander_Seal,"Seal, Alexander","May 4, 2018",20,https://tf.tfrrs.org/teams/tf/MA_college_m_Boston_U.html,Boston U.,15:00.78,JR-3
462,https://tf.tfrrs.org/athletes/6457226/Army_West_Point/Daniel_Horoho,"Horoho, Daniel","Mar 10, 2018",21,https://tf.tfrrs.org/teams/tf/NY_college_m_Army_West_Point.html,Army West Point,15:03.08,FR-1
463,https://tf.tfrrs.org/athletes/6441079/Bucknell/Connor_McMenamin,"McMenamin, Connor","Apr 14, 2018",22,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,15:06.24,FR-1
464,https://tf.tfrrs.org/athletes/6450613/Navy/Julian_Perez,"Perez, Julian","Mar 31, 2018",23,https://tf.tfrrs.org/teams/tf/MD_college_m_Navy.html,Navy,15:06.64,FR-1
465,https://tf.tfrrs.org/athletes/6450607/Navy/Robert_Graham,"Graham, Robert","Apr 14, 2018",24,https://tf.tfrrs.org/teams/tf/MD_college_m_Navy.html,Navy,15:07.21,FR-1
466,https://tf.tfrrs.org/athletes/6090535/Holy_Cross/Robert_Tuzzio,"Tuzzio, Robert","Apr 21, 2018",25,https://tf.tfrrs.org/teams/tf/MA_college_m_Holy_Cross.html,Holy Cross,15:10.55,
467,https://tf.tfrrs.org/athletes/5501437/Bucknell/Chad_Sussman,"Sussman, Chad","Apr 14, 2018",26,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,15:14.11,JR-3
468,https://tf.tfrrs.org/athletes/5483181/Lehigh/Brian_Arita,"Arita, Brian","Apr 20, 2018",27,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,15:14.29,JR-3
469,https://tf.tfrrs.org/athletes/6450605/Navy/Benjamin_Cracraft,"Cracraft, Benjamin","Apr 14, 2018",28,https://tf.tfrrs.org/teams/tf/MD_college_m_Navy.html,Navy,15:15.05,FR-1
470,https://tf.tfrrs.org/athletes/4997380/Lehigh/Patrick_Reilly,"Reilly, Patrick","Apr 26, 2018",29,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,15:17.03,SR-4
471,https://tf.tfrrs.org/athletes/5981861/Bucknell/Brian__Dengler,"Dengler, Brian","Apr 28, 2018",30,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,15:17.93,SO-2
472,https://tf.tfrrs.org/athletes/5166172/Holy_Cross/Bryan_Gallagher,"Gallagher, Bryan","Apr 21, 2018",31,https://tf.tfrrs.org/teams/tf/MA_college_m_Holy_Cross.html,Holy Cross,15:18.08,
473,https://tf.tfrrs.org/athletes/5488964/Navy/Michael_Karls,"Karls, Michael","May 4, 2018",32,https://tf.tfrrs.org/teams/tf/MD_college_m_Navy.html,Navy,15:18.48,JR-3
474,https://tf.tfrrs.org/athletes/6428333/Lehigh/Seth__Slavin,"Slavin, Seth","Apr 20, 2018",33,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,15:19.50,FR-1
475,https://tf.tfrrs.org/athletes/4997374/Lehigh/Ryan_Grace,"Grace, Ryan","Apr 14, 2018",34,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,15:19.73,SR-4
476,https://tf.tfrrs.org/athletes/6457234/Army_West_Point/Caleb_Washington,"Washington, Caleb","May 10, 2018",35,https://tf.tfrrs.org/teams/tf/NY_college_m_Army_West_Point.html,Army West Point,15:20.90,FR-1
477,https://tf.tfrrs.org/athletes/4999774/Bucknell/William_Bordash,"Bordash, William","May 4, 2018",36,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,15:21.64,SR-4
478,https://tf.tfrrs.org/athletes/6441080/Bucknell/Evan_Minor,"Minor, Evan","Apr 28, 2018",37,https://tf.tfrrs.org/teams/tf/PA_college_m_Bucknell.html,Bucknell,15:26.03,FR-1
479,https://tf.tfrrs.org/athletes/5969827/Lehigh/Victor_Yegon,"Yegon, Victor","Mar 31, 2018",38,https://tf.tfrrs.org/teams/tf/PA_college_m_Lehigh.html,Lehigh,15:26.34,SO-2
480,https://tf.tfrrs.org/athletes/5588545/Holy_Cross/Joseph_Prunty,"Prunty, Joseph","Apr 6, 2018",39,https://tf.tfrrs.org/teams/tf/MA_college_m_Holy_Cross.html,Holy Cross,15:28.36,
481,https://tf.tfrrs.org/athletes/5488966/Navy/Luke_Lanham,"Lanham, Luke","Apr 14, 2018",40,https://tf.tfrrs.org/teams/tf/MD_college_m_Navy.html,Navy,15:28.38,JR-3
